filename,ground_truth,prediction,confidence,correct
GOPR0460-converted-007-laneEnds-start17805.mp4_image11,laneEnds,warning:MergingTraffic,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image12,laneEnds,curveAhead,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image13,laneEnds,curveAhead,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image2,addedLane,yield,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image3,addedLane,yield,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image4,addedLane,laneMerge,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image5,addedLane,laneMerge,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image6,addedLane,pedestrianCrossing,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image7,addedLane,pedestrianCrossing,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image8,laneEnds,yield,0.9,False
GOPR0460-converted-007-laneEnds-start17805.mp4_image9,laneEnds,diamondRoadwork,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image0,laneEnds,yield,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image1,laneEnds,merge,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image10,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image11,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image12,speedLimit55,speedLimit65,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image13,speedLimit55,none,0.0,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image14,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image15,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image16,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image17,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image18,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start19015.mp4_image2,laneEnds,yield,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image3,laneEnds,intersectionAhead,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image4,laneEnds,curveAhead,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image5,laneEnds,curveAhead,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image6,laneEnds,merge,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image7,laneEnds,pedestrianCrossing,0.9,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image8,speedLimit55,none,0.0,False
GOPR0460-converted-007-laneEnds-start19015.mp4_image9,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-laneEnds-start28825.mp4_image0,laneEnds,guideSign,0.9,False
GOPR0460-converted-007-laneEnds-start28825.mp4_image1,laneEnds,guideSign,0.9,False
GOPR0460-converted-007-laneEnds-start28825.mp4_image2,laneEnds,guideSign,0.8,False
GOPR0460-converted-007-laneEnds-start28825.mp4_image3,laneEnds,guideSign,0.8,False
GOPR0460-converted-007-merge-start13275.mp4_image0,merge,speedLimit60,0.9,False
GOPR0460-converted-007-merge-start13275.mp4_image1,merge,exitSign,0.9,False
GOPR0460-converted-007-merge-start13275.mp4_image2,merge,none,0.0,False
GOPR0460-converted-007-merge-start13275.mp4_image3,merge,none,0.0,False
GOPR0460-converted-007-merge-start13275.mp4_image4,merge,laneMerge,0.9,False
GOPR0460-converted-007-merge-start13275.mp4_image5,merge,laneMerge,0.9,False
GOPR0460-converted-007-merge-start13275.mp4_image6,merge,pedestrianCrossing,0.9,False
GOPR0460-converted-007-merge-start13275.mp4_image7,merge,pedestrianCrossing,0.9,False
GOPR0460-converted-007-merge-start15845.mp4_image0,merge,none,0.0,False
GOPR0460-converted-007-merge-start15845.mp4_image1,merge,yield,0.9,False
GOPR0460-converted-007-merge-start15845.mp4_image2,merge,yield,0.9,False
GOPR0460-converted-007-merge-start15845.mp4_image3,merge,yield,0.9,False
GOPR0460-converted-007-merge-start15845.mp4_image4,merge,pedestrianCrossing,0.9,False
GOPR0460-converted-007-merge-start15845.mp4_image5,merge,pedestrianCrossing,0.9,False
GOPR0460-converted-007-merge-start24540.mp4_image0,merge,merge,0.9,True
GOPR0460-converted-007-merge-start24540.mp4_image1,merge,laneMerge,0.9,False
GOPR0460-converted-007-merge-start25400.mp4_image0,merge,yield,0.9,False
GOPR0460-converted-007-merge-start25400.mp4_image1,merge,warning:MergingTraffic,0.9,False
GOPR0460-converted-007-merge-start25400.mp4_image2,merge,merge,0.9,True
GOPR0460-converted-007-merge-start25400.mp4_image3,merge,curveAhead,0.9,False
GOPR0460-converted-007-merge-start25400.mp4_image4,merge,pedestrianCrossing,0.9,False
GOPR0460-converted-007-noUTurn-start28600.mp4_image0,noUTurn,noTurn,0.9,False
GOPR0460-converted-007-noUTurn-start28600.mp4_image1,noUTurn,noTurn,0.9,False
GOPR0460-converted-007-noUTurn-start28600.mp4_image2,noUTurn,noPedestrian,0.9,False
GOPR0460-converted-007-noUTurn-start28600.mp4_image3,noUTurn,guideSign,0.9,False
GOPR0460-converted-007-noUTurn-start28600.mp4_image4,noUTurn,speedLimit60,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image0,school,none,0.0,False
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image1,school,none,0.0,False
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image2,school,schoolZone,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image3,school,school,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image4,school,schoolZone,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image5,school,schoolZone,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image0,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image1,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image10,pedestrianCrossing,yield,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image11,pedestrianCrossing,yield,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image12,pedestrianCrossing,yield,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image13,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image14,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image15,pedestrianCrossing,laneMerge,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image16,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image17,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image18,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image19,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image2,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image20,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image21,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image3,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image4,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image5,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image6,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image7,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image8,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image9,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image0,pedestrianCrossing,speedLimit417,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image1,pedestrianCrossing,speedLimit417,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image10,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image11,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image12,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image13,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image14,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image15,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image16,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image17,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image18,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image19,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image2,pedestrianCrossing,speedLimit417,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image20,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image21,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image22,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image23,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image24,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image25,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image26,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image27,rampSpeedAdvisory30,curveAhead,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image28,rampSpeedAdvisory30,speedLimit35,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image29,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image3,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image30,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image31,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image32,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image33,rampSpeedAdvisory30,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image34,rampSpeedAdvisory30,turnAhead,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image4,pedestrianCrossing,speedLimit417,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image5,pedestrianCrossing,guideSign-Us-417South,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image6,pedestrianCrossing,guideSign,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image7,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image8,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image9,pedestrianCrossing,speedLimit30,0.9,False
GOPR0460-converted-007-rampSpeedAdvisory25-start30040.mp4_image0,rampSpeedAdvisory25,speedLimit25,0.9,False
GOPR0460-converted-007-rampSpeedAdvisory25-start30040.mp4_image1,rampSpeedAdvisory25,speedLimit25,0.9,False
GOPR0460-converted-007-rampSpeedAdvisory25-start30040.mp4_image2,rampSpeedAdvisory25,speedLimit25,0.9,False
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image0,doNotBlock,stop,0.9,False
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image1,doNotBlock,doNotEnter,0.9,False
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image2,roadworkAhead,laneMergeAhead,0.9,False
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image3,roadworkAhead,laneMergeAhead,0.9,False
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image4,roadworkAhead,roadWorkAhead,0.99,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image0,merge,speedLimit45,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image1,merge,speedingFine$100WhenWorkerPresent,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image2,merge,yield,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image3,merge,merge,0.9,True
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image4,pedestrianCrossing,guideSign,0.7,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image5,pedestrianCrossing,yield,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image6,pedestrianCrossing,yield,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image7,roadworkAhead,roadWorkAhead,0.9,False
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image8,roadworkAhead,mergeNowAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image0,shiftLeft,merge,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image1,shiftLeft,laneMerge,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image2,shiftLeft,yield,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image3,shiftLeft,stop,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image4,shiftLeft,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image5,shiftLeft,curveAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start22920.mp4_image6,shiftLeft,curveAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image0,shiftLeft,guideSign,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image1,shiftLeft,guideSign,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image2,shiftLeft,orangeBlossomTr,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image3,shiftLeft,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image4,shiftLeft,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftLeft-start23090.mp4_image5,shiftLeft,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start22380.mp4_image0,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22380.mp4_image1,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22380.mp4_image2,shiftRight,merge,0.9,False
GOPR0460-converted-007-shiftRight-start22380.mp4_image3,shiftRight,mergingTraffic,0.9,False
GOPR0460-converted-007-shiftRight-start22380.mp4_image4,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image0,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image1,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image2,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image3,shiftRight,roadWorkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image4,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image5,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image6,shiftRight,roadWorkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image7,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image8,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start22635.mp4_image9,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start23900.mp4_image0,shiftRight,merge,0.9,False
GOPR0460-converted-007-shiftRight-start23900.mp4_image1,shiftRight,roadworkAhead,0.9,False
GOPR0460-converted-007-shiftRight-start23900.mp4_image2,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-shiftRight-start24100.mp4_image0,shiftRight,merge,0.9,False
GOPR0460-converted-007-shiftRight-start24100.mp4_image1,shiftRight,diamondRoadSignWithArrow,0.9,False
GOPR0460-converted-007-shiftRight-start24100.mp4_image2,shiftRight,diamondRoadSignWithArrow,0.8,False
GOPR0460-converted-007-shiftRight-start24100.mp4_image3,shiftRight,pedestrianCrossing,0.9,False
GOPR0460-converted-007-shiftRight-start24100.mp4_image4,shiftRight,laneMerge,0.9,False
GOPR0460-converted-007-signalAhead-start18480.mp4_image0,signalAhead,exit28a,0.9,False
GOPR0460-converted-007-signalAhead-start18480.mp4_image1,signalAhead,exit128,0.9,False
GOPR0460-converted-007-signalAhead-start18480.mp4_image2,signalAhead,speedLimit100,0.9,False
GOPR0460-converted-007-signalAhead-start18480.mp4_image3,signalAhead,speedLimit45,0.9,False
GOPR0460-converted-007-signalAhead-start18480.mp4_image4,signalAhead,speedLimit100,0.9,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image0,signalAhead,none,0.0,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image1,signalAhead,none,0.0,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image2,signalAhead,curveAhead,0.9,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image3,signalAhead,pedestrianCrossing,0.9,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image4,turnRight,yield,0.9,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image5,turnRight,curveAhead,0.9,False
GOPR0460-converted-007-signalAhead-start27450.mp4_image6,turnRight,curveAhead,0.9,False
GOPR0460-converted-007-speedLimit45-start3060.mp4_image0,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image1,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image2,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image3,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image4,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image5,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit45-start3060.mp4_image6,speedLimit45,speedLimit45,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image0,speedLimit55,none,0.0,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image1,speedLimit55,none,0.0,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image10,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image11,merge,yield,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image12,merge,yield,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image13,merge,yield,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image14,merge,chevronSignIndicatingALaneMergeOrRoadCurvatureAhead,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image15,merge,laneMerge,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image16,merge,arrowUp,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image17,merge,arrowTurn,0.9,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image4,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image6,speedLimit55,none,0.0,False
GOPR0460-converted-007-speedLimit55-start13525.mp4_image7,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image8,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start13525.mp4_image9,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image0,speedLimit55,speedLimit80,0.9,False
GOPR0460-converted-007-speedLimit55-start14490.mp4_image1,speedLimit55,speedLimit45,0.9,False
GOPR0460-converted-007-speedLimit55-start14490.mp4_image10,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image4,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image6,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image7,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image8,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start14490.mp4_image9,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image0,speedLimit55,none,0.0,False
GOPR0460-converted-007-speedLimit55-start16385.mp4_image1,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image10,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image4,speedLimit55,none,0.0,False
GOPR0460-converted-007-speedLimit55-start16385.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image6,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image7,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image8,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start16385.mp4_image9,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image0,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image1,speedLimit55,speedLimit60,0.9,False
GOPR0460-converted-007-speedLimit55-start20400.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image4,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start20400.mp4_image6,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image0,speedLimit55,speedLimit60,0.9,False
GOPR0460-converted-007-speedLimit55-start26065.mp4_image1,speedLimit55,speedLimit45,0.9,False
GOPR0460-converted-007-speedLimit55-start26065.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image4,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image6,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image7,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image8,speedLimit55,speedLimit55,0.95,True
GOPR0460-converted-007-speedLimit55-start26065.mp4_image9,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image0,speedLimit55,speedLimit35,0.9,False
GOPR0460-converted-007-speedLimit55-start26985.mp4_image1,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image2,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image3,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image4,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image5,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image6,speedLimit55,speedLimit55,0.9,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image7,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55-start26985.mp4_image8,speedLimit55,speedLimit55,0.99,True
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image0,speedLimit55Ahead,laneMergeAhead,0.9,False
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image1,speedLimit55Ahead,guideSign,0.9,False
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image2,speedLimit55Ahead,speedLimit55,0.9,False
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image3,speedLimit55Ahead,speedLimit55,0.9,False
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image4,speedLimit55Ahead,guideSign-SemoranBlvd,0.9,False
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image5,speedLimit55Ahead,speedLimit55,0.9,False
GOPR0460-converted-007-speedLimit65-start12640.mp4_image0,speedLimit65,speedLimit65,0.9,True
GOPR0460-converted-007-speedLimit65-start12640.mp4_image1,speedLimit65,speedLimit65,0.9,True
GOPR0460-converted-007-speedLimit65-start12640.mp4_image2,speedLimit65,speedLimit65,0.9,True
GOPR0460-converted-007-speedLimit65-start12640.mp4_image3,speedLimit65,speedLimit65,0.9,True
GOPR0460-converted-007-speedLimit65-start12640.mp4_image4,speedLimit65,speedLimit65,0.9,True
GOPR0460-converted-007-workersAhead-start2765.mp4_image0,workersAhead,stop,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image1,workersAhead,stop,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image2,workersAhead,laneMerge,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image3,workersAhead,pedestrianCrossing,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image4,workersAhead,pedestrianCrossing,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image5,workersAhead,stop,0.9,False
GOPR0460-converted-007-workersAhead-start2765.mp4_image6,workersAhead,doNotEnter,0.9,False
